customer_id,revenue_date,subscription_tier,monthly_revenue,acquisition_source,customer_lifetime_month
2292,2025-01-11,Enterprise,199,Salesforce,5
2292,2025-02-10,Enterprise,199,Salesforce,6
2292,2025-03-12,Enterprise,199,Salesforce,7
2292,2025-04-11,Enterprise,199,Salesforce,8
2292,2025-05-11,Enterprise,199,Salesforce,9
2293,2024-10-23,Professional,59,Salesforce,1
2293,2024-11-22,Professional,59,Salesforce,2
2293,2024-12-22,Professional,59,Salesforce,3
2293,2025-01-21,Professional,59,Salesforce,4
2293,2025-02-20,Professional,59,Salesforce,5
2293,2025-03-22,Professional,59,Salesforce,6
2293,2025-04-21,Professional,59,Salesforce,7
2293,2025-05-21,Professional,59,Salesforce,8
2293,2025-06-20,Professional,59,Salesforce,9
2293,2025-07-20,Business,99,Salesforce,10
2293,2025-08-19,Business,99,Salesforce,11
2296,2024-09-20,Business,99,Salesforce,1
2296,2024-10-20,Business,99,Salesforce,2
2296,2024-11-19,Business,99,Salesforce,3
2296,2024-12-19,Business,99,Salesforce,4
2296,2025-01-18,Business,99,Salesforce,5
2296,2025-02-17,Business,99,Salesforce,6
2296,2025-03-19,Business,99,Salesforce,7
2296,2025-04-18,Business,99,Salesforce,8
2298,2024-08-08,Business,99,Salesforce,1
2298,2024-09-07,Business,99,Salesforce,2
2298,2024-10-07,Business,99,Salesforce,3
2298,2024-11-06,Business,99,Salesforce,4
2298,2024-12-06,Business,99,Salesforce,5
2299,2024-09-21,Business,99,Salesforce,1
2299,2024-10-21,Business,99,Salesforce,2
2299,2024-11-20,Business,99,Salesforce,3
2299,2024-12-20,Business,99,Salesforce,4
2299,2025-01-19,Business,99,Salesforce,5
2299,2025-02-18,Business,99,Salesforce,6
2300,2024-08-06,Professional,59,Salesforce,1
2302,2024-08-01,Professional,59,Salesforce,1
2302,2024-08-31,Professional,59,Salesforce,2
2302,2024-09-30,Professional,59,Salesforce,3
2302,2024-10-30,Professional,59,Salesforce,4
2302,2024-11-29,Professional,59,Salesforce,5
2302,2024-12-29,Professional,59,Salesforce,6
2302,2025-01-28,Professional,59,Salesforce,7
2302,2025-02-27,Professional,59,Salesforce,8
2302,2025-03-29,Professional,59,Salesforce,9
2303,2024-10-26,Enterprise,199,Salesforce,1
2303,2024-11-25,Enterprise,199,Salesforce,2
2303,2024-12-25,Enterprise,199,Salesforce,3
2303,2025-01-24,Enterprise,199,Salesforce,4
2303,2025-02-23,Enterprise,199,Salesforce,5
2303,2025-03-25,Enterprise,199,Salesforce,6
2303,2025-04-24,Enterprise,199,Salesforce,7
2303,2025-05-24,Enterprise,199,Salesforce,8
2303,2025-06-23,Enterprise,199,Salesforce,9
2303,2025-07-23,Enterprise,199,Salesforce,10
2304,2024-10-02,Professional,59,Salesforce,1
2304,2024-11-01,Professional,59,Salesforce,2
2304,2024-12-01,Professional,59,Salesforce,3
2304,2024-12-31,Professional,59,Salesforce,4
2304,2025-01-30,Professional,59,Salesforce,5
2304,2025-03-01,Professional,59,Salesforce,6
2304,2025-03-31,Professional,59,Salesforce,7
2305,2024-10-21,Professional,59,Salesforce,1
2306,2024-09-09,Business,99,Salesforce,1
2306,2024-10-09,Business,99,Salesforce,2
2306,2024-11-08,Business,99,Salesforce,3
2306,2024-12-08,Business,99,Salesforce,4
2306,2025-01-07,Business,99,Salesforce,5
2306,2025-02-06,Business,99,Salesforce,6
2306,2025-03-08,Business,99,Salesforce,7
2306,2025-04-07,Business,99,Salesforce,8
2307,2024-08-18,Enterprise,199,Salesforce,1
2307,2024-09-17,Enterprise,199,Salesforce,2
2308,2024-09-22,Enterprise,199,Salesforce,1
2308,2024-10-22,Enterprise,199,Salesforce,2
2308,2024-11-21,Enterprise,199,Salesforce,3
2308,2024-12-21,Enterprise,199,Salesforce,4
2308,2025-01-20,Enterprise,199,Salesforce,5
2308,2025-02-19,Enterprise,199,Salesforce,6
2308,2025-03-21,Enterprise,199,Salesforce,7
2309,2024-09-24,Professional,59,Salesforce,1
2309,2024-10-24,Professional,59,Salesforce,2
2309,2024-11-23,Professional,59,Salesforce,3
2309,2024-12-23,Professional,59,Salesforce,4
2309,2025-01-22,Professional,59,Salesforce,5
2309,2025-02-21,Professional,59,Salesforce,6
2310,2024-07-20,Enterprise,199,Salesforce,1
2310,2024-08-19,Enterprise,199,Salesforce,2
2310,2024-09-18,Enterprise,199,Salesforce,3
2310,2024-10-18,Enterprise,199,Salesforce,4
2310,2024-11-17,Enterprise,199,Salesforce,5
2310,2024-12-17,Enterprise,199,Salesforce,6
2310,2025-01-16,Enterprise,199,Salesforce,7
2310,2025-02-15,Enterprise,199,Salesforce,8
2310,2025-03-17,Enterprise,199,Salesforce,9
2313,2024-09-05,Professional,59,Salesforce,1
2313,2024-10-05,Professional,59,Salesforce,2
2313,2024-11-04,Professional,59,Salesforce,3
2313,2024-12-04,Professional,59,Salesforce,4
2313,2025-01-03,Business,99,Salesforce,5
2313,2025-02-02,Business,99,Salesforce,6
2314,2024-10-20,Business,99,Salesforce,1
2314,2024-11-19,Business,99,Salesforce,2
2314,2024-12-19,Business,99,Salesforce,3
2314,2025-01-18,Business,99,Salesforce,4
2314,2025-02-17,Business,99,Salesforce,5
2314,2025-03-19,Business,99,Salesforce,6
2314,2025-04-18,Business,99,Salesforce,7
2314,2025-05-18,Business,99,Salesforce,8
2314,2025-06-17,Business,99,Salesforce,9
2314,2025-07-17,Business,99,Salesforce,10
2314,2025-08-16,Business,99,Salesforce,11
2314,2025-09-15,Business,99,Salesforce,12
2315,2024-10-06,Business,99,Salesforce,1
2315,2024-11-05,Business,99,Salesforce,2
2316,2024-08-01,Business,99,Salesforce,1
2316,2024-08-31,Business,99,Salesforce,2
2316,2024-09-30,Business,99,Salesforce,3
2316,2024-10-30,Business,99,Salesforce,4
2316,2024-11-29,Business,99,Salesforce,5
2318,2024-10-02,Professional,59,Salesforce,1
2318,2024-11-01,Professional,59,Salesforce,2
2318,2024-12-01,Professional,59,Salesforce,3
2318,2024-12-31,Professional,59,Salesforce,4
2318,2025-01-30,Professional,59,Salesforce,5
2318,2025-03-01,Business,99,Salesforce,6
2318,2025-03-31,Business,99,Salesforce,7
2319,2024-09-20,Starter,29,Salesforce,1
2319,2024-10-20,Starter,29,Salesforce,2
2319,2024-11-19,Starter,29,Salesforce,3
2319,2024-12-19,Starter,29,Salesforce,4
2320,2024-07-15,Starter,29,Salesforce,1
2320,2024-08-14,Starter,29,Salesforce,2
2320,2024-09-13,Starter,29,Salesforce,3
2320,2024-10-13,Starter,29,Salesforce,4
2320,2024-11-12,Starter,29,Salesforce,5
2320,2024-12-12,Starter,29,Salesforce,6
2320,2025-01-11,Starter,29,Salesforce,7
2321,2024-08-04,Professional,59,Salesforce,1
2321,2024-09-03,Professional,59,Salesforce,2
2321,2024-10-03,Professional,59,Salesforce,3
2321,2024-11-02,Professional,59,Salesforce,4
2321,2024-12-02,Professional,59,Salesforce,5
2321,2025-01-01,Professional,59,Salesforce,6
2321,2025-01-31,Professional,59,Salesforce,7
2321,2025-03-02,Professional,59,Salesforce,8
2322,2024-07-23,Business,99,Salesforce,1
2322,2024-08-22,Business,99,Salesforce,2
2322,2024-09-21,Business,99,Salesforce,3
2322,2024-10-21,Business,99,Salesforce,4
2322,2024-11-20,Business,99,Salesforce,5
2322,2024-12-20,Enterprise,199,Salesforce,6
2322,2025-01-19,Enterprise,199,Salesforce,7
2323,2024-08-15,Business,99,Salesforce,1
2323,2024-09-14,Business,99,Salesforce,2
2323,2024-10-14,Business,99,Salesforce,3
2323,2024-11-13,Business,99,Salesforce,4
2323,2024-12-13,Business,99,Salesforce,5
2323,2025-01-12,Business,99,Salesforce,6
2323,2025-02-11,Business,99,Salesforce,7
2323,2025-03-13,Business,99,Salesforce,8
2323,2025-04-12,Business,99,Salesforce,9
2323,2025-05-12,Business,99,Salesforce,10
2323,2025-06-11,Business,99,Salesforce,11
2324,2024-07-29,Professional,59,Salesforce,1
2324,2024-08-28,Professional,59,Salesforce,2
2324,2024-09-27,Professional,59,Salesforce,3
2325,2024-10-02,Starter,29,Salesforce,1
2325,2024-11-01,Starter,29,Salesforce,2
2325,2024-12-01,Starter,29,Salesforce,3
2325,2024-12-31,Starter,29,Salesforce,4
2325,2025-01-30,Starter,29,Salesforce,5
2325,2025-03-01,Professional,59,Salesforce,6
2326,2024-09-09,Enterprise,199,Salesforce,1
2326,2024-10-09,Enterprise,199,Salesforce,2
2326,2024-11-08,Enterprise,199,Salesforce,3
2326,2024-12-08,Enterprise,199,Salesforce,4
2326,2025-01-07,Enterprise,199,Salesforce,5
2326,2025-02-06,Enterprise,199,Salesforce,6
2326,2025-03-08,Enterprise,199,Salesforce,7
2327,2024-10-06,Enterprise,199,Salesforce,1
2327,2024-11-05,Enterprise,199,Salesforce,2
2327,2024-12-05,Enterprise,199,Salesforce,3
2327,2025-01-04,Enterprise,199,Salesforce,4
2327,2025-02-03,Enterprise,199,Salesforce,5
2329,2024-07-19,Starter,29,Salesforce,1
2329,2024-08-18,Starter,29,Salesforce,2
2330,2024-07-17,Professional,59,Salesforce,1
2330,2024-08-16,Professional,59,Salesforce,2
2330,2024-09-15,Professional,59,Salesforce,3
2331,2024-09-23,Business,99,Salesforce,1
2331,2024-10-23,Business,99,Salesforce,2
2331,2024-11-22,Business,99,Salesforce,3
2331,2024-12-22,Business,99,Salesforce,4
2331,2025-01-21,Enterprise,199,Salesforce,5
2331,2025-02-20,Enterprise,199,Salesforce,6
2331,2025-03-22,Enterprise,199,Salesforce,7
2331,2025-04-21,Enterprise,199,Salesforce,8
2331,2025-05-21,Enterprise,199,Salesforce,9
2332,2024-10-31,Starter,29,Salesforce,1
2332,2024-11-30,Starter,29,Salesforce,2
2332,2024-12-30,Starter,29,Salesforce,3
2332,2025-01-29,Starter,29,Salesforce,4
2333,2024-09-30,Enterprise,199,Salesforce,1
2333,2024-10-30,Enterprise,199,Salesforce,2
2333,2024-11-29,Enterprise,199,Salesforce,3
2334,2024-08-27,Professional,59,Salesforce,1
2334,2024-09-26,Professional,59,Salesforce,2
2335,2024-09-08,Enterprise,199,Salesforce,1
2335,2024-10-08,Enterprise,199,Salesforce,2
2335,2024-11-07,Enterprise,199,Salesforce,3
2335,2024-12-07,Enterprise,199,Salesforce,4
2335,2025-01-06,Enterprise,199,Salesforce,5
2336,2024-07-15,Starter,29,Salesforce,1
2336,2024-08-14,Starter,29,Salesforce,2
2336,2024-09-13,Starter,29,Salesforce,3
2337,2024-08-04,Business,99,Salesforce,1
2337,2024-09-03,Business,99,Salesforce,2
2337,2024-10-03,Business,99,Salesforce,3
2337,2024-11-02,Business,99,Salesforce,4
2337,2024-12-02,Enterprise,199,Salesforce,5
2337,2025-01-01,Enterprise,199,Salesforce,6
2338,2024-07-13,Business,99,Salesforce,1
2338,2024-08-12,Business,99,Salesforce,2
2339,2024-09-13,Professional,59,Salesforce,1
2339,2024-10-13,Professional,59,Salesforce,2
2340,2024-09-25,Professional,59,Salesforce,1
2340,2024-10-25,Professional,59,Salesforce,2
2340,2024-11-24,Professional,59,Salesforce,3
2340,2024-12-24,Professional,59,Salesforce,4
2340,2025-01-23,Professional,59,Salesforce,5
2340,2025-02-22,Professional,59,Salesforce,6
2340,2025-03-24,Professional,59,Salesforce,7
2340,2025-04-23,Business,99,Salesforce,8
2340,2025-05-23,Business,99,Salesforce,9
2340,2025-06-22,Business,99,Salesforce,10
2341,2024-07-17,Enterprise,199,Salesforce,1
2341,2024-08-16,Enterprise,199,Salesforce,2
2341,2024-09-15,Enterprise,199,Salesforce,3
2341,2024-10-15,Enterprise,199,Salesforce,4
2341,2024-11-14,Enterprise,199,Salesforce,5
2341,2024-12-14,Enterprise,199,Salesforce,6
2342,2024-10-19,Business,99,Salesforce,1
2342,2024-11-18,Business,99,Salesforce,2
2342,2024-12-18,Business,99,Salesforce,3
2342,2025-01-17,Business,99,Salesforce,4
2342,2025-02-16,Business,99,Salesforce,5
2342,2025-03-18,Enterprise,199,Salesforce,6
2342,2025-04-17,Enterprise,199,Salesforce,7
2342,2025-05-17,Enterprise,199,Salesforce,8
2342,2025-06-16,Enterprise,199,Salesforce,9
2342,2025-07-16,Enterprise,199,Salesforce,10
2342,2025-08-15,Enterprise,199,Salesforce,11
2343,2024-08-25,Business,99,Salesforce,1
2343,2024-09-24,Business,99,Salesforce,2
2343,2024-10-24,Business,99,Salesforce,3
2343,2024-11-23,Business,99,Salesforce,4
2343,2024-12-23,Enterprise,199,Salesforce,5
2343,2025-01-22,Enterprise,199,Salesforce,6
2343,2025-02-21,Enterprise,199,Salesforce,7
2343,2025-03-23,Enterprise,199,Salesforce,8
2344,2024-09-06,Business,99,Salesforce,1
2344,2024-10-06,Business,99,Salesforce,2
2344,2024-11-05,Business,99,Salesforce,3
2344,2024-12-05,Business,99,Salesforce,4
2344,2025-01-04,Business,99,Salesforce,5
2344,2025-02-03,Business,99,Salesforce,6
2344,2025-03-05,Business,99,Salesforce,7
2344,2025-04-04,Business,99,Salesforce,8
2344,2025-05-04,Business,99,Salesforce,9
2344,2025-06-03,Business,99,Salesforce,10
2344,2025-07-03,Business,99,Salesforce,11
2345,2024-08-21,Starter,29,Salesforce,1
2345,2024-09-20,Starter,29,Salesforce,2
2345,2024-10-20,Starter,29,Salesforce,3
2345,2024-11-19,Starter,29,Salesforce,4
2345,2024-12-19,Starter,29,Salesforce,5
2345,2025-01-18,Starter,29,Salesforce,6
2345,2025-02-17,Starter,29,Salesforce,7
2345,2025-03-19,Starter,29,Salesforce,8
2345,2025-04-18,Starter,29,Salesforce,9
2346,2024-07-15,Professional,59,Salesforce,1
2346,2024-08-14,Professional,59,Salesforce,2
2347,2024-10-27,Business,99,Salesforce,1
2347,2024-11-26,Business,99,Salesforce,2
2347,2024-12-26,Business,99,Salesforce,3
2347,2025-01-25,Business,99,Salesforce,4
2347,2025-02-24,Business,99,Salesforce,5
2348,2024-07-23,Enterprise,199,Salesforce,1
2348,2024-08-22,Enterprise,199,Salesforce,2
2348,2024-09-21,Enterprise,199,Salesforce,3
2348,2024-10-21,Enterprise,199,Salesforce,4
2349,2024-07-14,Enterprise,199,Salesforce,1
2349,2024-08-13,Enterprise,199,Salesforce,2
2349,2024-09-12,Enterprise,199,Salesforce,3
2349,2024-10-12,Enterprise,199,Salesforce,4
2350,2024-10-13,Business,99,Salesforce,1
2350,2024-11-12,Business,99,Salesforce,2
2350,2024-12-12,Business,99,Salesforce,3
2350,2025-01-11,Business,99,Salesforce,4
2351,2024-10-23,Business,99,Salesforce,1
2351,2024-11-22,Business,99,Salesforce,2
2351,2024-12-22,Business,99,Salesforce,3
2351,2025-01-21,Business,99,Salesforce,4
2351,2025-02-20,Business,99,Salesforce,5
2351,2025-03-22,Business,99,Salesforce,6
2352,2024-08-24,Professional,59,Salesforce,1
2352,2024-09-23,Professional,59,Salesforce,2
2353,2024-08-19,Business,99,Salesforce,1
2353,2024-09-18,Business,99,Salesforce,2
2354,2024-07-06,Business,99,Salesforce,1
2354,2024-08-05,Business,99,Salesforce,2
2354,2024-09-04,Business,99,Salesforce,3
2355,2024-10-01,Business,99,Salesforce,1
2355,2024-10-31,Business,99,Salesforce,2
2355,2024-11-30,Business,99,Salesforce,3
2355,2024-12-30,Business,99,Salesforce,4
2355,2025-01-29,Business,99,Salesforce,5
2355,2025-02-28,Business,99,Salesforce,6
2355,2025-03-30,Business,99,Salesforce,7
2355,2025-04-29,Business,99,Salesforce,8
2356,2024-08-06,Business,99,Salesforce,1
2356,2024-09-05,Business,99,Salesforce,2
2356,2024-10-05,Business,99,Salesforce,3
2356,2024-11-04,Business,99,Salesforce,4
2356,2024-12-04,Enterprise,199,Salesforce,5
2356,2025-01-03,Enterprise,199,Salesforce,6
2356,2025-02-02,Enterprise,199,Salesforce,7
2357,2024-08-20,Professional,59,Salesforce,1
2357,2024-09-19,Professional,59,Salesforce,2
2357,2024-10-19,Professional,59,Salesforce,3
2357,2024-11-18,Professional,59,Salesforce,4
2357,2024-12-18,Professional,59,Salesforce,5
2357,2025-01-17,Business,99,Salesforce,6
2357,2025-02-16,Business,99,Salesforce,7
2357,2025-03-18,Business,99,Salesforce,8
2357,2025-04-17,Business,99,Salesforce,9
2357,2025-05-17,Business,99,Salesforce,10
2357,2025-06-16,Business,99,Salesforce,11
2357,2025-07-16,Business,99,Salesforce,12
2358,2024-09-11,Professional,59,Salesforce,1
2358,2024-10-11,Professional,59,Salesforce,2
2359,2024-08-31,Enterprise,199,Salesforce,1
2359,2024-09-30,Enterprise,199,Salesforce,2
2359,2024-10-30,Enterprise,199,Salesforce,3
2359,2024-11-29,Enterprise,199,Salesforce,4
2359,2024-12-29,Enterprise,199,Salesforce,5
2359,2025-01-28,Enterprise,199,Salesforce,6
2359,2025-02-27,Enterprise,199,Salesforce,7
2359,2025-03-29,Enterprise,199,Salesforce,8
2359,2025-04-28,Enterprise,199,Salesforce,9
2359,2025-05-28,Enterprise,199,Salesforce,10
2359,2025-06-27,Enterprise,199,Salesforce,11
2360,2024-09-06,Starter,29,Salesforce,1
2360,2024-10-06,Starter,29,Salesforce,2
2360,2024-11-05,Starter,29,Salesforce,3
2360,2024-12-05,Starter,29,Salesforce,4
2361,2024-10-06,Enterprise,199,Salesforce,1
2362,2024-08-03,Enterprise,199,Salesforce,1
2362,2024-09-02,Enterprise,199,Salesforce,2
2362,2024-10-02,Enterprise,199,Salesforce,3
2362,2024-11-01,Enterprise,199,Salesforce,4
2363,2024-10-11,Business,99,Salesforce,1
2363,2024-11-10,Business,99,Salesforce,2
2363,2024-12-10,Business,99,Salesforce,3
2363,2025-01-09,Business,99,Salesforce,4
2363,2025-02-08,Business,99,Salesforce,5
2363,2025-03-10,Business,99,Salesforce,6
2363,2025-04-09,Business,99,Salesforce,7
2363,2025-05-09,Business,99,Salesforce,8
2363,2025-06-08,Business,99,Salesforce,9
2363,2025-07-08,Business,99,Salesforce,10
2363,2025-08-07,Business,99,Salesforce,11
2364,2024-09-13,Business,99,Salesforce,1
2364,2024-10-13,Business,99,Salesforce,2
2364,2024-11-12,Business,99,Salesforce,3
2364,2024-12-12,Business,99,Salesforce,4
2364,2025-01-11,Business,99,Salesforce,5
2364,2025-02-10,Business,99,Salesforce,6
2364,2025-03-12,Business,99,Salesforce,7
2364,2025-04-11,Business,99,Salesforce,8
2364,2025-05-11,Business,99,Salesforce,9
2364,2025-06-10,Business,99,Salesforce,10
2364,2025-07-10,Business,99,Salesforce,11
2365,2024-07-13,Enterprise,199,Salesforce,1
2365,2024-08-12,Enterprise,199,Salesforce,2
2365,2024-09-11,Enterprise,199,Salesforce,3
2365,2024-10-11,Enterprise,199,Salesforce,4
2365,2024-11-10,Enterprise,199,Salesforce,5
2366,2024-06-28,Business,99,Salesforce,1
2366,2024-07-28,Business,99,Salesforce,2
2366,2024-08-27,Business,99,Salesforce,3
2366,2024-09-26,Business,99,Salesforce,4
2366,2024-10-26,Enterprise,199,Salesforce,5
2366,2024-11-25,Enterprise,199,Salesforce,6
2366,2024-12-25,Enterprise,199,Salesforce,7
2366,2025-01-24,Enterprise,199,Salesforce,8
2366,2025-02-23,Enterprise,199,Salesforce,9
2366,2025-03-25,Enterprise,199,Salesforce,10
2366,2025-04-24,Enterprise,199,Salesforce,11
2368,2024-08-12,Enterprise,199,Salesforce,1
2368,2024-09-11,Enterprise,199,Salesforce,2
2368,2024-10-11,Enterprise,199,Salesforce,3
2368,2024-11-10,Enterprise,199,Salesforce,4
2368,2024-12-10,Enterprise,199,Salesforce,5
2368,2025-01-09,Enterprise,199,Salesforce,6
2368,2025-02-08,Enterprise,199,Salesforce,7
2369,2024-09-10,Business,99,Salesforce,1
2369,2024-10-10,Business,99,Salesforce,2
2369,2024-11-09,Business,99,Salesforce,3
2369,2024-12-09,Business,99,Salesforce,4
2370,2024-10-16,Professional,59,Salesforce,1
2370,2024-11-15,Professional,59,Salesforce,2
2371,2024-10-28,Professional,59,Salesforce,1
2371,2024-11-27,Professional,59,Salesforce,2
2371,2024-12-27,Professional,59,Salesforce,3
2371,2025-01-26,Professional,59,Salesforce,4
2371,2025-02-25,Professional,59,Salesforce,5
2371,2025-03-27,Business,99,Salesforce,6
2371,2025-04-26,Business,99,Salesforce,7
2371,2025-05-26,Business,99,Salesforce,8
2371,2025-06-25,Business,99,Salesforce,9
2371,2025-07-25,Business,99,Salesforce,10
2372,2024-09-26,Enterprise,199,Salesforce,1
2372,2024-10-26,Enterprise,199,Salesforce,2
2372,2024-11-25,Enterprise,199,Salesforce,3
2372,2024-12-25,Enterprise,199,Salesforce,4
2372,2025-01-24,Enterprise,199,Salesforce,5
2372,2025-02-23,Enterprise,199,Salesforce,6
2372,2025-03-25,Enterprise,199,Salesforce,7
2372,2025-04-24,Enterprise,199,Salesforce,8
2372,2025-05-24,Enterprise,199,Salesforce,9
2372,2025-06-23,Enterprise,199,Salesforce,10
2373,2024-10-24,Professional,59,Salesforce,1
2373,2024-11-23,Professional,59,Salesforce,2
2373,2024-12-23,Professional,59,Salesforce,3
2373,2025-01-22,Professional,59,Salesforce,4
2374,2024-11-07,Starter,29,Salesforce,1
2374,2024-12-07,Starter,29,Salesforce,2
2374,2025-01-06,Starter,29,Salesforce,3
2374,2025-02-05,Starter,29,Salesforce,4
2375,2024-08-29,Business,99,Salesforce,1
2375,2024-09-28,Business,99,Salesforce,2
2375,2024-10-28,Business,99,Salesforce,3
2375,2024-11-27,Business,99,Salesforce,4
2375,2024-12-27,Business,99,Salesforce,5
2375,2025-01-26,Business,99,Salesforce,6
2376,2024-08-04,Professional,59,Salesforce,1
2376,2024-09-03,Professional,59,Salesforce,2
2376,2024-10-03,Professional,59,Salesforce,3
2376,2024-11-02,Professional,59,Salesforce,4
2376,2024-12-02,Professional,59,Salesforce,5
2377,2024-09-11,Business,99,Salesforce,1
2377,2024-10-11,Business,99,Salesforce,2
2377,2024-11-10,Business,99,Salesforce,3
2377,2024-12-10,Business,99,Salesforce,4
2377,2025-01-09,Business,99,Salesforce,5
2377,2025-02-08,Business,99,Salesforce,6
2377,2025-03-10,Business,99,Salesforce,7
2377,2025-04-09,Business,99,Salesforce,8
2377,2025-05-09,Enterprise,199,Salesforce,9
2377,2025-06-08,Enterprise,199,Salesforce,10
2378,2024-09-22,Professional,59,Salesforce,1
2378,2024-10-22,Professional,59,Salesforce,2
2378,2024-11-21,Professional,59,Salesforce,3
2378,2024-12-21,Professional,59,Salesforce,4
2378,2025-01-20,Professional,59,Salesforce,5
2378,2025-02-19,Professional,59,Salesforce,6
2378,2025-03-21,Professional,59,Salesforce,7
2378,2025-04-20,Professional,59,Salesforce,8
2378,2025-05-20,Professional,59,Salesforce,9
2378,2025-06-19,Professional,59,Salesforce,10
2379,2024-08-21,Business,99,Salesforce,1
2379,2024-09-20,Business,99,Salesforce,2
2379,2024-10-20,Business,99,Salesforce,3
2379,2024-11-19,Business,99,Salesforce,4
2379,2024-12-19,Business,99,Salesforce,5
2379,2025-01-18,Business,99,Salesforce,6
2379,2025-02-17,Business,99,Salesforce,7
2379,2025-03-19,Business,99,Salesforce,8
2379,2025-04-18,Business,99,Salesforce,9
2380,2024-09-29,Business,99,Salesforce,1
2382,2024-07-10,Enterprise,199,Salesforce,1
2382,2024-08-09,Enterprise,199,Salesforce,2
2382,2024-09-08,Enterprise,199,Salesforce,3
2382,2024-10-08,Enterprise,199,Salesforce,4
2383,2024-10-19,Enterprise,199,Salesforce,1
2383,2024-11-18,Enterprise,199,Salesforce,2
2383,2024-12-18,Enterprise,199,Salesforce,3
2383,2025-01-17,Enterprise,199,Salesforce,4
2383,2025-02-16,Enterprise,199,Salesforce,5
2383,2025-03-18,Enterprise,199,Salesforce,6
2384,2024-10-19,Professional,59,Salesforce,1
2384,2024-11-18,Professional,59,Salesforce,2
2384,2024-12-18,Professional,59,Salesforce,3
2384,2025-01-17,Professional,59,Salesforce,4
2384,2025-02-16,Professional,59,Salesforce,5
2384,2025-03-18,Business,99,Salesforce,6
2384,2025-04-17,Business,99,Salesforce,7
2384,2025-05-17,Business,99,Salesforce,8
2385,2024-10-16,Business,99,Salesforce,1
2387,2024-10-28,Enterprise,199,Salesforce,1
2387,2024-11-27,Enterprise,199,Salesforce,2
2387,2024-12-27,Enterprise,199,Salesforce,3
2387,2025-01-26,Enterprise,199,Salesforce,4
2387,2025-02-25,Enterprise,199,Salesforce,5
2387,2025-03-27,Enterprise,199,Salesforce,6
2388,2024-08-21,Enterprise,199,Salesforce,1
2390,2024-07-23,Business,99,Salesforce,1
2390,2024-08-22,Business,99,Salesforce,2
2390,2024-09-21,Business,99,Salesforce,3
2390,2024-10-21,Business,99,Salesforce,4
2390,2024-11-20,Business,99,Salesforce,5
2390,2024-12-20,Business,99,Salesforce,6
2390,2025-01-19,Enterprise,199,Salesforce,7
2390,2025-02-18,Enterprise,199,Salesforce,8
2390,2025-03-20,Enterprise,199,Salesforce,9
2390,2025-04-19,Enterprise,199,Salesforce,10
2392,2024-10-14,Starter,29,Salesforce,1
2392,2024-11-13,Starter,29,Salesforce,2
2392,2024-12-13,Starter,29,Salesforce,3
2392,2025-01-12,Starter,29,Salesforce,4
2392,2025-02-11,Starter,29,Salesforce,5
2392,2025-03-13,Starter,29,Salesforce,6
2392,2025-04-12,Starter,29,Salesforce,7
2392,2025-05-12,Starter,29,Salesforce,8
2392,2025-06-11,Starter,29,Salesforce,9
2392,2025-07-11,Starter,29,Salesforce,10
2392,2025-08-10,Starter,29,Salesforce,11
2393,2024-07-23,Professional,59,Salesforce,1
2394,2024-09-06,Business,99,Salesforce,1
2395,2024-10-14,Business,99,Salesforce,1
2395,2024-11-13,Business,99,Salesforce,2
2395,2024-12-13,Business,99,Salesforce,3
2395,2025-01-12,Business,99,Salesforce,4
2395,2025-02-11,Business,99,Salesforce,5
2395,2025-03-13,Business,99,Salesforce,6
2395,2025-04-12,Enterprise,199,Salesforce,7
2396,2024-08-07,Professional,59,Salesforce,1
2396,2024-09-06,Professional,59,Salesforce,2
2396,2024-10-06,Professional,59,Salesforce,3
2396,2024-11-05,Professional,59,Salesforce,4
2396,2024-12-05,Professional,59,Salesforce,5
2396,2025-01-04,Business,99,Salesforce,6
2396,2025-02-03,Business,99,Salesforce,7
2396,2025-03-05,Business,99,Salesforce,8
2396,2025-04-04,Business,99,Salesforce,9
2396,2025-05-04,Business,99,Salesforce,10
2396,2025-06-03,Business,99,Salesforce,11
2397,2024-08-21,Business,99,Salesforce,1
2397,2024-09-20,Business,99,Salesforce,2
2397,2024-10-20,Business,99,Salesforce,3
2399,2024-09-05,Professional,59,Salesforce,1
2399,2024-10-05,Professional,59,Salesforce,2
2399,2024-11-04,Professional,59,Salesforce,3
2399,2024-12-04,Professional,59,Salesforce,4
2399,2025-01-03,Professional,59,Salesforce,5
2400,2024-08-20,Enterprise,199,Salesforce,1
2400,2024-09-19,Enterprise,199,Salesforce,2
2400,2024-10-19,Enterprise,199,Salesforce,3
2400,2024-11-18,Enterprise,199,Salesforce,4
2400,2024-12-18,Enterprise,199,Salesforce,5
2400,2025-01-17,Enterprise,199,Salesforce,6
2400,2025-02-16,Enterprise,199,Salesforce,7
2401,2024-10-21,Business,99,Salesforce,1
2401,2024-11-20,Business,99,Salesforce,2
2401,2024-12-20,Business,99,Salesforce,3
2401,2025-01-19,Business,99,Salesforce,4
2401,2025-02-18,Enterprise,199,Salesforce,5
2401,2025-03-20,Enterprise,199,Salesforce,6
2401,2025-04-19,Enterprise,199,Salesforce,7
2401,2025-05-19,Enterprise,199,Salesforce,8
2403,2024-10-08,Business,99,Salesforce,1
2403,2024-11-07,Business,99,Salesforce,2
2403,2024-12-07,Business,99,Salesforce,3
2403,2025-01-06,Business,99,Salesforce,4
2403,2025-02-05,Business,99,Salesforce,5
