customer_id,acquisition_source,acquisition_date,company_size,industry,initial_subscription_tier,trial_to_paid_days,is_active
2025,Microsoft Dynamics 365,2024-04-10,Large (201-1000),Retail,Enterprise,21.0,True
2026,Microsoft Dynamics 365,2024-07-15,Small (1-50),Finance,Starter,27.0,True
2027,Microsoft Dynamics 365,2024-06-04,Small (1-50),Retail,Professional,29.0,True
2028,Microsoft Dynamics 365,2024-04-08,Small (1-50),Retail,Professional,9.0,True
2029,Microsoft Dynamics 365,2024-05-21,Enterprise (1000+),Finance,Enterprise,22.0,True
2030,Microsoft Dynamics 365,2024-07-18,Small (1-50),Manufacturing,Professional,7.0,True
2031,Microsoft Dynamics 365,2024-04-25,Small (1-50),Finance,Starter,29.0,True
2032,Microsoft Dynamics 365,2024-04-25,Small (1-50),Finance,Professional,18.0,False
2033,Microsoft Dynamics 365,2024-05-12,Small (1-50),Education,Starter,10.0,True
2034,Microsoft Dynamics 365,2024-04-26,Large (201-1000),Education,Enterprise,15.0,True
2035,Microsoft Dynamics 365,2024-07-02,Large (201-1000),Manufacturing,Business,11.0,False
2036,Microsoft Dynamics 365,2024-06-10,Large (201-1000),Retail,Enterprise,12.0,False
2037,Microsoft Dynamics 365,2024-04-24,Medium (51-200),Manufacturing,Professional,23.0,True
2038,Microsoft Dynamics 365,2024-07-05,Small (1-50),Retail,Professional,10.0,True
2039,Microsoft Dynamics 365,2024-08-01,Small (1-50),Finance,Professional,18.0,True
2040,Microsoft Dynamics 365,2024-05-31,Large (201-1000),Education,Business,30.0,True
2041,Microsoft Dynamics 365,2024-05-03,Medium (51-200),Education,Professional,11.0,True
2042,Microsoft Dynamics 365,2024-04-15,Enterprise (1000+),Technology,Business,,True
2043,Microsoft Dynamics 365,2024-05-30,Small (1-50),Technology,Starter,,True
2044,Microsoft Dynamics 365,2024-06-19,Small (1-50),Technology,Professional,8.0,False
2045,Microsoft Dynamics 365,2024-06-29,Small (1-50),Technology,Starter,13.0,True
2046,Microsoft Dynamics 365,2024-04-30,Medium (51-200),Technology,Business,,True
2047,Microsoft Dynamics 365,2024-08-03,Large (201-1000),Finance,Enterprise,23.0,True
2048,Microsoft Dynamics 365,2024-06-22,Medium (51-200),Technology,Professional,7.0,True
2049,Microsoft Dynamics 365,2024-07-05,Medium (51-200),Healthcare,Business,24.0,False
2050,Microsoft Dynamics 365,2024-07-06,Small (1-50),Manufacturing,Starter,22.0,True
2051,Microsoft Dynamics 365,2024-06-19,Medium (51-200),Education,Business,12.0,True
2052,Microsoft Dynamics 365,2024-05-23,Enterprise (1000+),Manufacturing,Business,10.0,True
2053,Microsoft Dynamics 365,2024-05-15,Small (1-50),Technology,Professional,22.0,True
2054,Microsoft Dynamics 365,2024-07-04,Large (201-1000),Technology,Business,10.0,True
2055,Microsoft Dynamics 365,2024-06-02,Large (201-1000),Healthcare,Enterprise,16.0,True
2056,Microsoft Dynamics 365,2024-05-29,Medium (51-200),Retail,Professional,18.0,True
2057,Microsoft Dynamics 365,2024-06-30,Enterprise (1000+),Retail,Business,28.0,True
2058,Microsoft Dynamics 365,2024-04-20,Medium (51-200),Retail,Business,10.0,True
2059,Microsoft Dynamics 365,2024-07-28,Medium (51-200),Finance,Professional,17.0,True
2060,Microsoft Dynamics 365,2024-07-22,Enterprise (1000+),Healthcare,Business,30.0,True
2061,Microsoft Dynamics 365,2024-07-11,Large (201-1000),Finance,Enterprise,26.0,True
2062,Microsoft Dynamics 365,2024-06-06,Large (201-1000),Retail,Business,,True
2063,Microsoft Dynamics 365,2024-06-07,Medium (51-200),Technology,Professional,,False
2064,Microsoft Dynamics 365,2024-04-13,Enterprise (1000+),Healthcare,Business,28.0,True
2065,Microsoft Dynamics 365,2024-05-13,Small (1-50),Education,Starter,22.0,True
2066,Microsoft Dynamics 365,2024-04-30,Large (201-1000),Retail,Enterprise,24.0,True
2067,Microsoft Dynamics 365,2024-07-24,Small (1-50),Retail,Starter,10.0,True
2068,Microsoft Dynamics 365,2024-05-15,Enterprise (1000+),Retail,Enterprise,,True
2069,Microsoft Dynamics 365,2024-06-28,Large (201-1000),Retail,Business,16.0,True
2070,Microsoft Dynamics 365,2024-06-06,Small (1-50),Education,Professional,24.0,True
2071,Microsoft Dynamics 365,2024-06-04,Medium (51-200),Retail,Professional,25.0,True
2072,Microsoft Dynamics 365,2024-06-22,Large (201-1000),Finance,Enterprise,,True
2073,Microsoft Dynamics 365,2024-04-21,Large (201-1000),Education,Enterprise,27.0,True
2074,Microsoft Dynamics 365,2024-04-17,Enterprise (1000+),Finance,Enterprise,8.0,True
2075,Microsoft Dynamics 365,2024-05-06,Medium (51-200),Manufacturing,Business,,True
2076,Microsoft Dynamics 365,2024-07-25,Large (201-1000),Finance,Business,24.0,True
2077,Microsoft Dynamics 365,2024-06-02,Enterprise (1000+),Finance,Enterprise,,True
2078,Microsoft Dynamics 365,2024-04-07,Large (201-1000),Manufacturing,Enterprise,25.0,False
2079,Microsoft Dynamics 365,2024-06-06,Small (1-50),Finance,Starter,28.0,True
2080,Microsoft Dynamics 365,2024-06-22,Large (201-1000),Retail,Enterprise,27.0,True
2081,Microsoft Dynamics 365,2024-07-14,Small (1-50),Finance,Starter,16.0,True
2082,Microsoft Dynamics 365,2024-05-26,Medium (51-200),Education,Professional,10.0,True
2083,Microsoft Dynamics 365,2024-05-09,Small (1-50),Retail,Professional,9.0,True
2084,Microsoft Dynamics 365,2024-05-13,Large (201-1000),Education,Enterprise,13.0,True
2085,Microsoft Dynamics 365,2024-05-07,Enterprise (1000+),Technology,Business,23.0,True
2086,Microsoft Dynamics 365,2024-06-17,Enterprise (1000+),Education,Business,30.0,True
2087,Microsoft Dynamics 365,2024-05-09,Enterprise (1000+),Manufacturing,Business,21.0,True
2088,Microsoft Dynamics 365,2024-04-24,Large (201-1000),Retail,Enterprise,9.0,True
2089,Microsoft Dynamics 365,2024-07-22,Enterprise (1000+),Finance,Enterprise,15.0,True
2090,Microsoft Dynamics 365,2024-05-05,Enterprise (1000+),Technology,Business,,False
2091,Microsoft Dynamics 365,2024-07-16,Large (201-1000),Retail,Enterprise,20.0,True
2092,Microsoft Dynamics 365,2024-07-29,Small (1-50),Healthcare,Starter,7.0,True
2093,Microsoft Dynamics 365,2024-07-16,Large (201-1000),Education,Business,30.0,True
2094,Microsoft Dynamics 365,2024-04-07,Small (1-50),Finance,Starter,9.0,True
2095,Microsoft Dynamics 365,2024-05-27,Large (201-1000),Retail,Business,30.0,True
2096,Microsoft Dynamics 365,2024-05-05,Small (1-50),Manufacturing,Starter,25.0,True
2097,Microsoft Dynamics 365,2024-08-02,Large (201-1000),Technology,Enterprise,10.0,True
2098,Microsoft Dynamics 365,2024-05-15,Large (201-1000),Education,Enterprise,20.0,True
2099,Microsoft Dynamics 365,2024-04-18,Medium (51-200),Finance,Professional,15.0,True
2100,Microsoft Dynamics 365,2024-04-12,Enterprise (1000+),Education,Enterprise,17.0,True
2101,Microsoft Dynamics 365,2024-06-04,Medium (51-200),Healthcare,Business,29.0,True
2102,Microsoft Dynamics 365,2024-05-14,Small (1-50),Education,Starter,8.0,True
2103,Microsoft Dynamics 365,2024-07-14,Medium (51-200),Manufacturing,Business,27.0,True
2104,ActiveCampaign,2024-09-12,Small (1-50),Retail,Starter,19.0,True
2105,ActiveCampaign,2024-09-14,Large (201-1000),Technology,Enterprise,14.0,True
2106,ActiveCampaign,2024-09-07,Medium (51-200),Education,Business,27.0,True
2107,ActiveCampaign,2024-05-24,Large (201-1000),Retail,Business,20.0,True
2108,ActiveCampaign,2024-07-01,Enterprise (1000+),Healthcare,Business,23.0,False
2109,ActiveCampaign,2024-07-12,Large (201-1000),Education,Enterprise,,False
2110,ActiveCampaign,2024-08-10,Medium (51-200),Education,Business,,True
2111,ActiveCampaign,2024-08-08,Large (201-1000),Manufacturing,Enterprise,,True
2112,ActiveCampaign,2024-07-25,Medium (51-200),Finance,Business,30.0,True
2113,ActiveCampaign,2024-06-11,Large (201-1000),Healthcare,Enterprise,,True
2114,ActiveCampaign,2024-07-09,Enterprise (1000+),Technology,Business,24.0,True
2115,ActiveCampaign,2024-08-08,Medium (51-200),Retail,Professional,29.0,True
2116,ActiveCampaign,2024-05-26,Enterprise (1000+),Manufacturing,Enterprise,9.0,True
2117,ActiveCampaign,2024-06-10,Small (1-50),Education,Starter,21.0,True
2118,ActiveCampaign,2024-07-22,Small (1-50),Education,Starter,15.0,True
2119,ActiveCampaign,2024-07-22,Enterprise (1000+),Retail,Business,26.0,True
2120,ActiveCampaign,2024-09-02,Large (201-1000),Retail,Business,11.0,False
2121,ActiveCampaign,2024-06-22,Medium (51-200),Healthcare,Business,28.0,True
2122,ActiveCampaign,2024-05-30,Small (1-50),Healthcare,Professional,29.0,True
2123,ActiveCampaign,2024-06-16,Enterprise (1000+),Education,Enterprise,9.0,False
2124,ActiveCampaign,2024-05-27,Small (1-50),Healthcare,Professional,18.0,True
2125,ActiveCampaign,2024-09-17,Small (1-50),Finance,Starter,19.0,True
2126,ActiveCampaign,2024-07-09,Large (201-1000),Manufacturing,Business,,True
2127,ActiveCampaign,2024-06-10,Enterprise (1000+),Retail,Enterprise,,True
2128,ActiveCampaign,2024-07-26,Enterprise (1000+),Finance,Business,,False
2129,ActiveCampaign,2024-06-05,Enterprise (1000+),Education,Enterprise,20.0,True
2130,ActiveCampaign,2024-09-09,Large (201-1000),Manufacturing,Enterprise,12.0,True
2131,ActiveCampaign,2024-07-21,Medium (51-200),Technology,Business,8.0,True
2132,ActiveCampaign,2024-05-24,Enterprise (1000+),Healthcare,Enterprise,20.0,False
2133,ActiveCampaign,2024-09-11,Enterprise (1000+),Retail,Business,29.0,True
2134,ActiveCampaign,2024-07-17,Enterprise (1000+),Education,Business,10.0,True
2135,ActiveCampaign,2024-06-15,Large (201-1000),Healthcare,Business,15.0,True
2136,ActiveCampaign,2024-08-12,Medium (51-200),Manufacturing,Professional,12.0,True
2137,ActiveCampaign,2024-05-29,Medium (51-200),Education,Business,,True
2138,ActiveCampaign,2024-06-25,Small (1-50),Finance,Professional,10.0,True
2139,ActiveCampaign,2024-06-08,Small (1-50),Retail,Starter,28.0,True
2140,ActiveCampaign,2024-08-08,Large (201-1000),Finance,Business,27.0,True
2141,ActiveCampaign,2024-07-16,Large (201-1000),Healthcare,Business,27.0,True
2142,ActiveCampaign,2024-08-30,Small (1-50),Manufacturing,Starter,19.0,False
2143,ActiveCampaign,2024-06-21,Medium (51-200),Retail,Professional,,True
2144,ActiveCampaign,2024-06-09,Enterprise (1000+),Finance,Enterprise,27.0,True
2145,ActiveCampaign,2024-06-27,Enterprise (1000+),Education,Enterprise,16.0,True
2146,ActiveCampaign,2024-08-05,Medium (51-200),Education,Business,,True
2147,ActiveCampaign,2024-06-14,Enterprise (1000+),Retail,Enterprise,25.0,True
2148,ActiveCampaign,2024-05-31,Enterprise (1000+),Manufacturing,Enterprise,27.0,True
2149,ActiveCampaign,2024-05-25,Large (201-1000),Education,Enterprise,28.0,True
2150,ActiveCampaign,2024-09-16,Enterprise (1000+),Finance,Business,9.0,True
2151,ActiveCampaign,2024-07-20,Large (201-1000),Healthcare,Business,16.0,True
2152,ActiveCampaign,2024-07-25,Enterprise (1000+),Manufacturing,Enterprise,,False
2153,ActiveCampaign,2024-05-25,Small (1-50),Retail,Professional,,True
2154,ActiveCampaign,2024-07-31,Large (201-1000),Finance,Enterprise,23.0,False
2155,ActiveCampaign,2024-08-22,Enterprise (1000+),Healthcare,Business,8.0,False
2156,ActiveCampaign,2024-09-09,Large (201-1000),Manufacturing,Enterprise,28.0,True
2157,ActiveCampaign,2024-08-31,Large (201-1000),Healthcare,Enterprise,9.0,True
2158,ActiveCampaign,2024-08-05,Large (201-1000),Retail,Business,7.0,True
2159,ActiveCampaign,2024-05-21,Medium (51-200),Retail,Business,28.0,True
2160,ActiveCampaign,2024-08-05,Enterprise (1000+),Manufacturing,Enterprise,26.0,True
2161,ActiveCampaign,2024-08-14,Enterprise (1000+),Technology,Enterprise,,False
2162,ActiveCampaign,2024-06-03,Small (1-50),Technology,Starter,27.0,True
2163,ActiveCampaign,2024-06-19,Enterprise (1000+),Technology,Business,21.0,True
2164,ActiveCampaign,2024-07-13,Small (1-50),Healthcare,Starter,30.0,True
2165,ActiveCampaign,2024-07-21,Enterprise (1000+),Retail,Business,13.0,True
2166,ActiveCampaign,2024-09-03,Enterprise (1000+),Finance,Business,,True
2167,ActiveCampaign,2024-08-19,Enterprise (1000+),Retail,Enterprise,26.0,True
2168,ActiveCampaign,2024-06-26,Small (1-50),Retail,Professional,25.0,True
2169,ActiveCampaign,2024-09-16,Enterprise (1000+),Education,Business,,False
2170,ActiveCampaign,2024-08-01,Large (201-1000),Finance,Business,20.0,True
2171,ActiveCampaign,2024-06-03,Enterprise (1000+),Retail,Enterprise,7.0,True
2172,ActiveCampaign,2024-08-20,Medium (51-200),Finance,Business,23.0,True
2173,ActiveCampaign,2024-09-13,Large (201-1000),Healthcare,Enterprise,30.0,True
2174,ActiveCampaign,2024-07-12,Large (201-1000),Healthcare,Enterprise,16.0,True
2175,ActiveCampaign,2024-05-31,Enterprise (1000+),Healthcare,Business,26.0,True
2176,ActiveCampaign,2024-08-29,Enterprise (1000+),Finance,Enterprise,24.0,False
2177,ActiveCampaign,2024-05-22,Large (201-1000),Finance,Enterprise,12.0,True
2178,ActiveCampaign,2024-09-11,Small (1-50),Finance,Starter,26.0,True
2179,ActiveCampaign,2024-07-30,Medium (51-200),Finance,Business,18.0,True
2180,ActiveCampaign,2024-08-26,Large (201-1000),Education,Business,26.0,True
2181,ActiveCampaign,2024-08-18,Small (1-50),Retail,Professional,10.0,True
2182,ActiveCampaign,2024-08-28,Small (1-50),Manufacturing,Starter,,True
2183,ActiveCampaign,2024-09-08,Medium (51-200),Healthcare,Business,29.0,True
2184,ActiveCampaign,2024-07-23,Enterprise (1000+),Healthcare,Business,17.0,True
2185,ActiveCampaign,2024-06-04,Medium (51-200),Retail,Business,7.0,True
2186,ActiveCampaign,2024-08-31,Enterprise (1000+),Finance,Enterprise,9.0,True
2187,ActiveCampaign,2024-08-19,Enterprise (1000+),Education,Enterprise,11.0,True
2188,ActiveCampaign,2024-07-26,Enterprise (1000+),Healthcare,Business,20.0,True
2189,ActiveCampaign,2024-09-11,Enterprise (1000+),Technology,Enterprise,7.0,True
2190,ActiveCampaign,2024-07-25,Small (1-50),Finance,Starter,12.0,True
2191,ActiveCampaign,2024-07-09,Small (1-50),Manufacturing,Starter,,True
2192,ActiveCampaign,2024-08-19,Large (201-1000),Retail,Enterprise,29.0,True
2193,ActiveCampaign,2024-06-27,Large (201-1000),Technology,Enterprise,23.0,True
2194,ActiveCampaign,2024-06-07,Enterprise (1000+),Education,Enterprise,24.0,True
2195,ActiveCampaign,2024-08-07,Enterprise (1000+),Education,Enterprise,13.0,True
2196,ActiveCampaign,2024-05-30,Small (1-50),Retail,Professional,30.0,True
2197,ActiveCampaign,2024-07-25,Large (201-1000),Technology,Business,16.0,True
2198,ActiveCampaign,2024-08-24,Medium (51-200),Technology,Professional,24.0,True
2199,ActiveCampaign,2024-06-19,Large (201-1000),Manufacturing,Enterprise,,False
2200,ActiveCampaign,2024-07-06,Large (201-1000),Technology,Enterprise,,True
2201,ActiveCampaign,2024-06-04,Enterprise (1000+),Manufacturing,Enterprise,21.0,True
2202,ActiveCampaign,2024-06-19,Medium (51-200),Finance,Business,29.0,True
2203,ActiveCampaign,2024-06-06,Enterprise (1000+),Technology,Business,25.0,True
2204,ActiveCampaign,2024-08-27,Large (201-1000),Technology,Enterprise,,True
2205,ActiveCampaign,2024-07-11,Small (1-50),Technology,Starter,11.0,True
2206,ActiveCampaign,2024-07-16,Small (1-50),Education,Professional,25.0,True
2207,ActiveCampaign,2024-08-27,Enterprise (1000+),Manufacturing,Enterprise,20.0,True
2208,ActiveCampaign,2024-08-16,Enterprise (1000+),Healthcare,Enterprise,,True
2209,ActiveCampaign,2024-08-19,Enterprise (1000+),Education,Business,23.0,False
2210,ActiveCampaign,2024-06-16,Enterprise (1000+),Technology,Enterprise,24.0,True
2211,ActiveCampaign,2024-06-04,Enterprise (1000+),Technology,Business,16.0,False
2212,ActiveCampaign,2024-06-08,Small (1-50),Finance,Professional,16.0,True
2213,ActiveCampaign,2024-05-23,Medium (51-200),Manufacturing,Professional,16.0,True
2214,ActiveCampaign,2024-06-16,Medium (51-200),Technology,Business,,True
2215,ActiveCampaign,2024-09-08,Small (1-50),Retail,Professional,25.0,True
2216,ActiveCampaign,2024-07-02,Enterprise (1000+),Education,Enterprise,11.0,True
2217,ActiveCampaign,2024-07-23,Enterprise (1000+),Education,Enterprise,30.0,True
2218,ActiveCampaign,2024-08-30,Enterprise (1000+),Healthcare,Enterprise,17.0,True
2219,ActiveCampaign,2024-08-13,Enterprise (1000+),Education,Enterprise,,True
2220,ActiveCampaign,2024-05-23,Large (201-1000),Education,Business,13.0,True
2221,ActiveCampaign,2024-07-28,Small (1-50),Retail,Starter,7.0,True
2222,ActiveCampaign,2024-09-16,Medium (51-200),Finance,Professional,14.0,True
2223,ActiveCampaign,2024-09-04,Enterprise (1000+),Manufacturing,Business,19.0,True
2224,ActiveCampaign,2024-07-21,Small (1-50),Retail,Professional,7.0,True
2225,ActiveCampaign,2024-06-29,Enterprise (1000+),Technology,Enterprise,,False
2226,ActiveCampaign,2024-06-10,Large (201-1000),Healthcare,Business,9.0,True
2227,ActiveCampaign,2024-07-11,Medium (51-200),Manufacturing,Professional,12.0,False
2228,ActiveCampaign,2024-05-27,Large (201-1000),Technology,Enterprise,20.0,True
2229,ActiveCampaign,2024-06-22,Enterprise (1000+),Technology,Business,26.0,True
2230,Salesforce,2024-08-19,Enterprise (1000+),Finance,Business,,True
2231,Salesforce,2024-08-06,Small (1-50),Technology,Professional,14.0,True
2232,Salesforce,2024-06-17,Large (201-1000),Healthcare,Business,27.0,True
2233,Salesforce,2024-07-23,Enterprise (1000+),Technology,Enterprise,23.0,True
2234,Salesforce,2024-07-03,Large (201-1000),Healthcare,Business,20.0,True
2235,Salesforce,2024-08-25,Enterprise (1000+),Technology,Business,26.0,True
2236,Salesforce,2024-07-06,Small (1-50),Retail,Starter,15.0,True
2237,Salesforce,2024-08-02,Large (201-1000),Manufacturing,Business,16.0,False
2238,Salesforce,2024-09-17,Small (1-50),Technology,Professional,10.0,True
2239,Salesforce,2024-09-15,Large (201-1000),Healthcare,Enterprise,17.0,True
2240,Salesforce,2024-07-28,Large (201-1000),Finance,Enterprise,17.0,True
2241,Salesforce,2024-08-12,Large (201-1000),Education,Business,,True
2242,Salesforce,2024-08-31,Enterprise (1000+),Technology,Business,20.0,True
2243,Salesforce,2024-09-12,Enterprise (1000+),Manufacturing,Enterprise,,True
2244,Salesforce,2024-09-06,Small (1-50),Education,Starter,10.0,True
2245,Salesforce,2024-09-27,Enterprise (1000+),Retail,Enterprise,29.0,True
2246,Salesforce,2024-06-30,Enterprise (1000+),Healthcare,Enterprise,14.0,True
2247,Salesforce,2024-09-20,Large (201-1000),Healthcare,Enterprise,,True
2248,Salesforce,2024-07-23,Medium (51-200),Retail,Professional,8.0,True
2249,Salesforce,2024-10-08,Medium (51-200),Healthcare,Professional,27.0,True
2250,Salesforce,2024-10-04,Large (201-1000),Healthcare,Enterprise,28.0,True
2251,Salesforce,2024-09-09,Medium (51-200),Manufacturing,Professional,,False
2252,Salesforce,2024-07-18,Medium (51-200),Healthcare,Business,7.0,True
2253,Salesforce,2024-09-11,Large (201-1000),Technology,Enterprise,27.0,True
2254,Salesforce,2024-09-06,Small (1-50),Retail,Professional,20.0,True
2255,Salesforce,2024-09-10,Enterprise (1000+),Finance,Enterprise,8.0,True
2256,Salesforce,2024-07-13,Small (1-50),Retail,Professional,17.0,False
2257,Salesforce,2024-07-09,Large (201-1000),Manufacturing,Business,30.0,True
2258,Salesforce,2024-09-11,Enterprise (1000+),Healthcare,Business,17.0,True
2259,Salesforce,2024-09-03,Small (1-50),Retail,Starter,7.0,True
2260,Salesforce,2024-09-03,Large (201-1000),Healthcare,Enterprise,,True
2261,Salesforce,2024-07-28,Small (1-50),Manufacturing,Professional,9.0,True
2262,Salesforce,2024-09-02,Enterprise (1000+),Education,Business,10.0,False
2263,Salesforce,2024-06-22,Small (1-50),Finance,Professional,29.0,False
2264,Salesforce,2024-07-01,Small (1-50),Technology,Professional,27.0,True
2265,Salesforce,2024-06-28,Small (1-50),Finance,Starter,19.0,False
2266,Salesforce,2024-09-19,Enterprise (1000+),Manufacturing,Business,26.0,False
2267,Salesforce,2024-08-03,Enterprise (1000+),Manufacturing,Enterprise,17.0,True
2268,Salesforce,2024-09-09,Small (1-50),Manufacturing,Professional,13.0,False
2269,Salesforce,2024-06-16,Small (1-50),Manufacturing,Starter,,True
2270,Salesforce,2024-07-30,Enterprise (1000+),Education,Enterprise,12.0,True
2271,Salesforce,2024-09-25,Small (1-50),Healthcare,Starter,20.0,True
2272,Salesforce,2024-09-06,Large (201-1000),Manufacturing,Enterprise,11.0,True
2273,Salesforce,2024-07-24,Large (201-1000),Finance,Enterprise,23.0,True
2274,Salesforce,2024-09-09,Medium (51-200),Healthcare,Professional,24.0,True
2275,Salesforce,2024-08-08,Large (201-1000),Healthcare,Business,13.0,True
2276,Salesforce,2024-07-28,Medium (51-200),Education,Business,21.0,True
2277,Salesforce,2024-07-27,Large (201-1000),Retail,Enterprise,10.0,True
2278,Salesforce,2024-09-24,Small (1-50),Healthcare,Professional,27.0,True
2279,Salesforce,2024-07-14,Enterprise (1000+),Healthcare,Business,17.0,True
2280,Salesforce,2024-08-02,Medium (51-200),Healthcare,Business,7.0,True
2281,Salesforce,2024-06-24,Large (201-1000),Manufacturing,Business,,True
2282,Salesforce,2024-07-09,Large (201-1000),Technology,Business,16.0,True
2283,Salesforce,2024-10-06,Large (201-1000),Finance,Business,14.0,True
2284,Salesforce,2024-06-17,Medium (51-200),Technology,Business,,True
2285,Salesforce,2024-08-02,Small (1-50),Healthcare,Professional,14.0,True
2286,Salesforce,2024-08-01,Medium (51-200),Education,Business,,True
2287,Salesforce,2024-10-11,Medium (51-200),Healthcare,Professional,29.0,True
2288,Salesforce,2024-08-30,Enterprise (1000+),Technology,Business,25.0,True
2289,Salesforce,2024-08-22,Large (201-1000),Finance,Business,27.0,True
2290,Salesforce,2024-10-04,Medium (51-200),Healthcare,Business,22.0,True
2291,Salesforce,2024-09-01,Small (1-50),Manufacturing,Starter,27.0,True
2292,Salesforce,2024-08-01,Enterprise (1000+),Healthcare,Enterprise,18.0,True
2293,Salesforce,2024-08-15,Enterprise (1000+),Finance,Enterprise,27.0,True
2294,Salesforce,2024-08-28,Small (1-50),Healthcare,Starter,21.0,True
2295,Salesforce,2024-08-04,Medium (51-200),Retail,Business,25.0,True
2296,Salesforce,2024-09-30,Large (201-1000),Manufacturing,Enterprise,,True
2297,Salesforce,2024-07-22,Enterprise (1000+),Healthcare,Enterprise,21.0,True
2298,Salesforce,2024-07-28,Enterprise (1000+),Retail,Enterprise,18.0,True
2299,Salesforce,2024-07-25,Large (201-1000),Technology,Enterprise,14.0,True
2300,Salesforce,2024-06-24,Large (201-1000),Finance,Business,23.0,True
2301,Salesforce,2024-06-25,Large (201-1000),Technology,Business,,True
2302,Salesforce,2024-08-23,Medium (51-200),Healthcare,Business,15.0,True
2303,Salesforce,2024-09-27,Large (201-1000),Education,Business,11.0,True
2304,Salesforce,2024-09-19,Large (201-1000),Finance,Business,18.0,True
2305,Salesforce,2024-08-05,Enterprise (1000+),Retail,Business,11.0,True
2306,Salesforce,2024-07-14,Medium (51-200),Retail,Professional,25.0,True
2307,Salesforce,2024-09-19,Enterprise (1000+),Finance,Enterprise,17.0,True
2308,Salesforce,2024-08-08,Enterprise (1000+),Retail,Business,24.0,False
2309,Salesforce,2024-07-02,Medium (51-200),Education,Business,,True
2310,Salesforce,2024-09-29,Large (201-1000),Healthcare,Enterprise,28.0,True
2311,Salesforce,2024-09-20,Large (201-1000),Manufacturing,Enterprise,,True
2312,Salesforce,2024-10-11,Medium (51-200),Finance,Professional,26.0,True
2313,Salesforce,2024-08-27,Enterprise (1000+),Healthcare,Enterprise,9.0,True
2314,Salesforce,2024-07-09,Enterprise (1000+),Finance,Business,21.0,True
2315,Salesforce,2024-07-23,Small (1-50),Technology,Starter,12.0,False
2316,Salesforce,2024-09-11,Enterprise (1000+),Healthcare,Business,19.0,True
2317,Salesforce,2024-07-14,Large (201-1000),Retail,Business,,True
2318,Salesforce,2024-07-06,Large (201-1000),Retail,Enterprise,10.0,True
2319,Salesforce,2024-08-07,Enterprise (1000+),Retail,Business,13.0,True
2320,Salesforce,2024-07-11,Large (201-1000),Education,Enterprise,12.0,True
2321,Salesforce,2024-10-13,Large (201-1000),Manufacturing,Business,21.0,True
2322,Salesforce,2024-06-15,Medium (51-200),Technology,Business,26.0,True
2323,Salesforce,2024-08-21,Large (201-1000),Retail,Enterprise,8.0,True
2324,Salesforce,2024-07-21,Enterprise (1000+),Education,Enterprise,16.0,True
2325,Salesforce,2024-09-28,Medium (51-200),Healthcare,Business,26.0,True
2326,Salesforce,2024-08-12,Enterprise (1000+),Education,Business,19.0,True
2327,Salesforce,2024-06-20,Medium (51-200),Finance,Professional,24.0,True
2328,Salesforce,2024-10-10,Small (1-50),Retail,Starter,24.0,True
2329,Salesforce,2024-08-01,Small (1-50),Manufacturing,Starter,17.0,True
2330,Salesforce,2024-07-06,Large (201-1000),Manufacturing,Business,,False
2331,Salesforce,2024-09-04,Enterprise (1000+),Finance,Enterprise,13.0,True
2332,Salesforce,2024-06-16,Large (201-1000),Education,Business,17.0,True
2333,Salesforce,2024-08-13,Enterprise (1000+),Technology,Enterprise,,True
2334,Salesforce,2024-09-14,Enterprise (1000+),Retail,Business,12.0,True
2335,Salesforce,2024-06-17,Small (1-50),Finance,Starter,,True
2336,Salesforce,2024-07-06,Small (1-50),Education,Starter,21.0,True
2337,Salesforce,2024-07-12,Small (1-50),Retail,Starter,27.0,True
2338,Salesforce,2024-09-05,Small (1-50),Education,Professional,8.0,True
2339,Salesforce,2024-06-21,Enterprise (1000+),Healthcare,Business,14.0,True
2340,Salesforce,2024-06-17,Enterprise (1000+),Technology,Business,13.0,True
2341,Salesforce,2024-06-23,Medium (51-200),Education,Professional,12.0,False
2342,Salesforce,2024-08-19,Small (1-50),Finance,Professional,13.0,True
2343,Salesforce,2024-10-12,Enterprise (1000+),Technology,Enterprise,10.0,True
2344,Salesforce,2024-07-07,Small (1-50),Education,Professional,19.0,True
2345,Salesforce,2024-07-13,Small (1-50),Education,Professional,8.0,False
2346,Salesforce,2024-07-12,Enterprise (1000+),Manufacturing,Enterprise,10.0,True
2347,Salesforce,2024-09-24,Medium (51-200),Technology,Business,27.0,True
2348,Salesforce,2024-09-09,Medium (51-200),Healthcare,Business,29.0,True
2349,Salesforce,2024-10-01,Enterprise (1000+),Finance,Business,,True
2350,Salesforce,2024-08-11,Enterprise (1000+),Manufacturing,Business,7.0,True
2351,Salesforce,2024-09-01,Small (1-50),Healthcare,Professional,14.0,True
2352,Salesforce,2024-06-22,Medium (51-200),Retail,Business,11.0,True
2353,Salesforce,2024-09-05,Small (1-50),Education,Starter,21.0,True
2354,Salesforce,2024-07-27,Medium (51-200),Finance,Business,8.0,True
2355,Salesforce,2024-08-07,Large (201-1000),Healthcare,Business,17.0,True
2356,Salesforce,2024-07-11,Small (1-50),Education,Starter,14.0,True
2357,Salesforce,2024-08-02,Large (201-1000),Retail,Business,9.0,True
2358,Salesforce,2024-06-23,Medium (51-200),Education,Professional,13.0,True
2359,Salesforce,2024-07-07,Medium (51-200),Manufacturing,Professional,,True
2360,Salesforce,2024-07-24,Medium (51-200),Healthcare,Professional,26.0,True
